YTD Value,Monthly Value,Period,Commodity,Comm Code
482558662,47347157,2018-09,"SOAP ETC; WAXES, POLISH ETC;",34
536360403,53801741,2018-10,"SOAP ETC; WAXES, POLISH ETC;",34
585872104,49511701,2018-11,"SOAP ETC; WAXES, POLISH ETC;",34
627605470,41733366,2018-12,"SOAP ETC; WAXES, POLISH ETC;",34
40891915,40891915,2019-01,"SOAP ETC; WAXES, POLISH ETC;",34
19699169,19699169,2015-01,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
38899321,19200152,2015-02,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
60034831,21135510,2015-03,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
89381955,29347124,2015-04,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
112306651,22924696,2015-05,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
136295889,23989238,2015-06,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
156207529,19911640,2015-07,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
176116474,19908945,2015-08,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
194432963,18316489,2015-09,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
215344243,20911280,2015-10,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
234353824,19009581,2015-11,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
259815361,25461537,2015-12,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
23599311,23599311,2016-01,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
43496338,19897027,2016-02,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
67724320,24227982,2016-03,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
90682399,22958079,2016-04,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
112479778,21797379,2016-05,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
134371150,21891372,2016-06,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
156125688,21754538,2016-07,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
182756826,26631138,2016-08,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
203009450,20252624,2016-09,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
228659555,25650105,2016-10,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
258179924,29520369,2016-11,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
284273282,26093358,2016-12,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
20919661,20919661,2017-01,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
44414294,23494633,2017-02,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
66855798,22441504,2017-03,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
91143940,24288142,2017-04,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
114115813,22971873,2017-05,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
139839013,25723200,2017-06,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
167552671,27713658,2017-07,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
196184993,28632322,2017-08,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
225866482,29681489,2017-09,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
256275727,30409245,2017-10,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
284905522,28629795,2017-11,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
317320364,32414842,2017-12,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
24737663,24737663,2018-01,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
48734503,23996840,2018-02,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
76727488,27992985,2018-03,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
100427750,23700262,2018-04,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
128971442,28543692,2018-05,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
155666511,26695069,2018-06,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
179861330,24194819,2018-07,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
207847057,27985727,2018-08,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
236782806,28935749,2018-09,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
265730488,28947682,2018-10,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
293620516,27890028,2018-11,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
322260009,28639493,2018-12,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
25684352,25684352,2019-01,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,35
121072553,121072553,2015-01,PHARMACEUTICAL PRODUCTS,30
215476528,94403975,2015-02,PHARMACEUTICAL PRODUCTS,30
357505803,142029275,2015-03,PHARMACEUTICAL PRODUCTS,30
492623822,135118019,2015-04,PHARMACEUTICAL PRODUCTS,30
642399815,149775993,2015-05,PHARMACEUTICAL PRODUCTS,30
807380987,164981172,2015-06,PHARMACEUTICAL PRODUCTS,30
1066990232,259609245,2015-07,PHARMACEUTICAL PRODUCTS,30
1198201462,131211230,2015-08,PHARMACEUTICAL PRODUCTS,30
1322696280,124494818,2015-09,PHARMACEUTICAL PRODUCTS,30
1540335895,217639615,2015-10,PHARMACEUTICAL PRODUCTS,30
1686954248,146618353,2015-11,PHARMACEUTICAL PRODUCTS,30
1848601028,161646780,2015-12,PHARMACEUTICAL PRODUCTS,30
121941384,121941384,2016-01,PHARMACEUTICAL PRODUCTS,30
287778391,165837007,2016-02,PHARMACEUTICAL PRODUCTS,30
427859910,140081519,2016-03,PHARMACEUTICAL PRODUCTS,30
621803358,193943448,2016-04,PHARMACEUTICAL PRODUCTS,30
763432269,141628911,2016-05,PHARMACEUTICAL PRODUCTS,30
950382745,186950476,2016-06,PHARMACEUTICAL PRODUCTS,30
1157451472,207068727,2016-07,PHARMACEUTICAL PRODUCTS,30
1311718354,154266882,2016-08,PHARMACEUTICAL PRODUCTS,30
1468210777,156492423,2016-09,PHARMACEUTICAL PRODUCTS,30
1688230572,220019795,2016-10,PHARMACEUTICAL PRODUCTS,30
1859322126,171091554,2016-11,PHARMACEUTICAL PRODUCTS,30
2001157109,141834983,2016-12,PHARMACEUTICAL PRODUCTS,30
141289614,141289614,2017-01,PHARMACEUTICAL PRODUCTS,30
312879178,171589564,2017-02,PHARMACEUTICAL PRODUCTS,30
493253256,180374078,2017-03,PHARMACEUTICAL PRODUCTS,30
671398514,178145258,2017-04,PHARMACEUTICAL PRODUCTS,30
1100776757,429378243,2017-05,PHARMACEUTICAL PRODUCTS,30
1318771009,217994252,2017-06,PHARMACEUTICAL PRODUCTS,30
1510682151,191911142,2017-07,PHARMACEUTICAL PRODUCTS,30
1660236300,149554149,2017-08,PHARMACEUTICAL PRODUCTS,30
1809765746,149529446,2017-09,PHARMACEUTICAL PRODUCTS,30
1980869672,171103926,2017-10,PHARMACEUTICAL PRODUCTS,30
2228709647,247839975,2017-11,PHARMACEUTICAL PRODUCTS,30
2448913700,220204053,2017-12,PHARMACEUTICAL PRODUCTS,30
216777939,216777939,2018-01,PHARMACEUTICAL PRODUCTS,30
390693089,173915150,2018-02,PHARMACEUTICAL PRODUCTS,30
598820094,208127005,2018-03,PHARMACEUTICAL PRODUCTS,30
796379834,197559740,2018-04,PHARMACEUTICAL PRODUCTS,30
1028279275,231899441,2018-05,PHARMACEUTICAL PRODUCTS,30
1243213820,214934545,2018-06,PHARMACEUTICAL PRODUCTS,30
1472684886,229471066,2018-07,PHARMACEUTICAL PRODUCTS,30
1767816207,295131321,2018-08,PHARMACEUTICAL PRODUCTS,30
1963759977,195943770,2018-09,PHARMACEUTICAL PRODUCTS,30
2236673815,272913838,2018-10,PHARMACEUTICAL PRODUCTS,30
2507016551,270342736,2018-11,PHARMACEUTICAL PRODUCTS,30
2777049781,270033230,2018-12,PHARMACEUTICAL PRODUCTS,30
379363991,379363991,2019-01,PHARMACEUTICAL PRODUCTS,30
53987998,53987998,2015-01,RUBBER AND ARTICLES THEREOF,40
122063215,68075217,2015-02,RUBBER AND ARTICLES THEREOF,40
180496311,58433096,2015-03,RUBBER AND ARTICLES THEREOF,40
251575894,71079583,2015-04,RUBBER AND ARTICLES THEREOF,40
315692675,64116781,2015-05,RUBBER AND ARTICLES THEREOF,40
375266209,59573534,2015-06,RUBBER AND ARTICLES THEREOF,40
431373009,56106800,2015-07,RUBBER AND ARTICLES THEREOF,40
486343904,54970895,2015-08,RUBBER AND ARTICLES THEREOF,40
535517702,49173798,2015-09,RUBBER AND ARTICLES THEREOF,40
588449786,52932084,2015-10,RUBBER AND ARTICLES THEREOF,40
633850589,45400803,2015-11,RUBBER AND ARTICLES THEREOF,40
675679827,41829238,2015-12,RUBBER AND ARTICLES THEREOF,40
42148121,42148121,2016-01,RUBBER AND ARTICLES THEREOF,40
92035728,49887607,2016-02,RUBBER AND ARTICLES THEREOF,40
145194230,53158502,2016-03,RUBBER AND ARTICLES THEREOF,40
198935407,53741177,2016-04,RUBBER AND ARTICLES THEREOF,40
255230875,56295468,2016-05,RUBBER AND ARTICLES THEREOF,40
309712959,54482084,2016-06,RUBBER AND ARTICLES THEREOF,40
358557982,48845023,2016-07,RUBBER AND ARTICLES THEREOF,40
406423856,47865874,2016-08,RUBBER AND ARTICLES THEREOF,40
452335697,45911841,2016-09,RUBBER AND ARTICLES THEREOF,40
507504742,55169045,2016-10,RUBBER AND ARTICLES THEREOF,40
569169031,61664289,2016-11,RUBBER AND ARTICLES THEREOF,40
632756354,63587323,2016-12,RUBBER AND ARTICLES THEREOF,40
63537202,63537202,2017-01,RUBBER AND ARTICLES THEREOF,40
124523151,60985949,2017-02,RUBBER AND ARTICLES THEREOF,40
196806178,72283027,2017-03,RUBBER AND ARTICLES THEREOF,40
262845617,66039439,2017-04,RUBBER AND ARTICLES THEREOF,40
317803501,54957884,2017-05,RUBBER AND ARTICLES THEREOF,40
371313025,53509524,2017-06,RUBBER AND ARTICLES THEREOF,40
423739434,52426409,2017-07,RUBBER AND ARTICLES THEREOF,40
479489599,55750165,2017-08,RUBBER AND ARTICLES THEREOF,40
529916116,50426517,2017-09,RUBBER AND ARTICLES THEREOF,40
591092668,61176552,2017-10,RUBBER AND ARTICLES THEREOF,40
649314914,58222246,2017-11,RUBBER AND ARTICLES THEREOF,40
708598579,59283665,2017-12,RUBBER AND ARTICLES THEREOF,40
50709456,50709456,2018-01,RUBBER AND ARTICLES THEREOF,40
107205328,56495872,2018-02,RUBBER AND ARTICLES THEREOF,40
171661176,64455848,2018-03,RUBBER AND ARTICLES THEREOF,40
235407030,63745854,2018-04,RUBBER AND ARTICLES THEREOF,40
302062225,66655195,2018-05,RUBBER AND ARTICLES THEREOF,40
364463046,62400821,2018-06,RUBBER AND ARTICLES THEREOF,40
429369673,64906627,2018-07,RUBBER AND ARTICLES THEREOF,40
492864872,63495199,2018-08,RUBBER AND ARTICLES THEREOF,40
556757378,63892506,2018-09,RUBBER AND ARTICLES THEREOF,40
615531041,58773663,2018-10,RUBBER AND ARTICLES THEREOF,40
661125337,45594296,2018-11,RUBBER AND ARTICLES THEREOF,40
705404645,44279308,2018-12,RUBBER AND ARTICLES THEREOF,40
38067394,38067394,2019-01,RUBBER AND ARTICLES THEREOF,40
3559763,3559763,2015-01,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
10511923,6952160,2015-02,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
24021787,13509864,2015-03,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
33157733,9135946,2015-04,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
39341087,6183354,2015-05,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
45133443,5792356,2015-06,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
53343634,8210191,2015-07,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
60933691,7590057,2015-08,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
67907545,6973854,2015-09,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
72317103,4409558,2015-10,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
83967301,11650198,2015-11,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
93889089,9921788,2015-12,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
7736245,7736245,2016-01,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
12995633,5259388,2016-02,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
20912434,7916801,2016-03,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
28484413,7571979,2016-04,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
38717090,10232677,2016-05,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
46888498,8171408,2016-06,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
52347647,5459149,2016-07,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
56998354,4650707,2016-08,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
63568174,6569820,2016-09,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
70913434,7345260,2016-10,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
82930970,12017536,2016-11,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
89006801,6075831,2016-12,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
4623688,4623688,2017-01,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
10155872,5532184,2017-02,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
16924183,6768311,2017-03,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
21928589,5004406,2017-04,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
27747815,5819226,2017-05,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
34297133,6549318,2017-06,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
40050130,5752997,2017-07,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
44847687,4797557,2017-08,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
48041789,3194102,2017-09,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
53300487,5258698,2017-10,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
58722282,5421795,2017-11,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
63443804,4721522,2017-12,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
4671877,4671877,2018-01,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
7672003,3000126,2018-02,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
11206562,3534559,2018-03,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
14030400,2823838,2018-04,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
17002692,2972292,2018-05,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
20011136,3008444,2018-06,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
23571873,3560737,2018-07,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
27934754,4362881,2018-08,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
30920904,2986150,2018-09,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
34618126,3697222,2018-10,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
36904774,2286648,2018-11,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
41341241,4436467,2018-12,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
1680905,1680905,2019-01,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,36
40923065,40923065,2015-01,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
84457547,43534482,2015-02,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
137250514,52792967,2015-03,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
188450922,51200408,2015-04,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
245590092,57139170,2015-05,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
304029213,58439121,2015-06,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
352372682,48343469,2015-07,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
409660974,57288292,2015-08,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
459014784,49353810,2015-09,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
506961129,47946345,2015-10,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
567410841,60449712,2015-11,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
605687257,38276416,2015-12,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
40473036,40473036,2016-01,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
70394759,29921723,2016-02,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
118568724,48173965,2016-03,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
173839014,55270290,2016-04,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
221377751,47538737,2016-05,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
265148243,43770492,2016-06,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
308105653,42957410,2016-07,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
351871259,43765606,2016-08,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
396202424,44331165,2016-09,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
442394647,46192223,2016-10,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
485804275,43409628,2016-11,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
533267059,47462784,2016-12,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
31902266,31902266,2017-01,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
67390641,35488375,2017-02,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
112784317,45393676,2017-03,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
155316386,42532069,2017-04,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
197579624,42263238,2017-05,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
252693621,55113997,2017-06,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
296873006,44179385,2017-07,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
343436261,46563255,2017-08,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
405594220,62157959,2017-09,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
456535014,50940794,2017-10,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
511324189,54789175,2017-11,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
571300636,59976447,2017-12,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
37926621,37926621,2018-01,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
83910447,45983826,2018-02,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
140475180,56564733,2018-03,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
191611008,51135828,2018-04,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
237947073,46336065,2018-05,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
297747842,59800769,2018-06,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
357282112,59534270,2018-07,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
429728633,72446521,2018-08,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
467569077,37840444,2018-09,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
514661855,47092778,2018-10,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
560524043,45862188,2018-11,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
611527132,51003089,2018-12,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
37897446,37897446,2019-01,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,37
153231051,153231051,2015-01,MISCELLANEOUS CHEMICAL PRODUCTS,38
301668433,148437382,2015-02,MISCELLANEOUS CHEMICAL PRODUCTS,38
482102452,180434019,2015-03,MISCELLANEOUS CHEMICAL PRODUCTS,38
624462320,142359868,2015-04,MISCELLANEOUS CHEMICAL PRODUCTS,38
774869692,150407372,2015-05,MISCELLANEOUS CHEMICAL PRODUCTS,38
937978980,163109288,2015-06,MISCELLANEOUS CHEMICAL PRODUCTS,38
1097434717,159455737,2015-07,MISCELLANEOUS CHEMICAL PRODUCTS,38
1251719368,154284651,2015-08,MISCELLANEOUS CHEMICAL PRODUCTS,38
1425096239,173376871,2015-09,MISCELLANEOUS CHEMICAL PRODUCTS,38
1588110875,163014636,2015-10,MISCELLANEOUS CHEMICAL PRODUCTS,38
1752129431,164018556,2015-11,MISCELLANEOUS CHEMICAL PRODUCTS,38
1899425201,147295770,2015-12,MISCELLANEOUS CHEMICAL PRODUCTS,38
139200197,139200197,2016-01,MISCELLANEOUS CHEMICAL PRODUCTS,38
272096565,132896368,2016-02,MISCELLANEOUS CHEMICAL PRODUCTS,38
433441103,161344538,2016-03,MISCELLANEOUS CHEMICAL PRODUCTS,38
597309749,163868646,2016-04,MISCELLANEOUS CHEMICAL PRODUCTS,38
771864939,174555190,2016-05,MISCELLANEOUS CHEMICAL PRODUCTS,38
922677921,150812982,2016-06,MISCELLANEOUS CHEMICAL PRODUCTS,38
1077814055,155136134,2016-07,MISCELLANEOUS CHEMICAL PRODUCTS,38
1254265821,176451766,2016-08,MISCELLANEOUS CHEMICAL PRODUCTS,38
1418508562,164242741,2016-09,MISCELLANEOUS CHEMICAL PRODUCTS,38
1591217087,172708525,2016-10,MISCELLANEOUS CHEMICAL PRODUCTS,38
1768215807,176998720,2016-11,MISCELLANEOUS CHEMICAL PRODUCTS,38
1952804849,184589042,2016-12,MISCELLANEOUS CHEMICAL PRODUCTS,38
173606140,173606140,2017-01,MISCELLANEOUS CHEMICAL PRODUCTS,38
346808782,173202642,2017-02,MISCELLANEOUS CHEMICAL PRODUCTS,38
535946174,189137392,2017-03,MISCELLANEOUS CHEMICAL PRODUCTS,38
732550706,196604532,2017-04,MISCELLANEOUS CHEMICAL PRODUCTS,38
919049043,186498337,2017-05,MISCELLANEOUS CHEMICAL PRODUCTS,38
1129409780,210360737,2017-06,MISCELLANEOUS CHEMICAL PRODUCTS,38
1308179752,178769972,2017-07,MISCELLANEOUS CHEMICAL PRODUCTS,38
1488596200,180416448,2017-08,MISCELLANEOUS CHEMICAL PRODUCTS,38
1674019469,185423269,2017-09,MISCELLANEOUS CHEMICAL PRODUCTS,38
1885040499,211021030,2017-10,MISCELLANEOUS CHEMICAL PRODUCTS,38
2113278396,228237897,2017-11,MISCELLANEOUS CHEMICAL PRODUCTS,38
2445443098,332164702,2017-12,MISCELLANEOUS CHEMICAL PRODUCTS,38
204362983,204362983,2018-01,MISCELLANEOUS CHEMICAL PRODUCTS,38
377486772,173123789,2018-02,MISCELLANEOUS CHEMICAL PRODUCTS,38
649816447,272329675,2018-03,MISCELLANEOUS CHEMICAL PRODUCTS,38
897815634,247999187,2018-04,MISCELLANEOUS CHEMICAL PRODUCTS,38
1147161207,249345573,2018-05,MISCELLANEOUS CHEMICAL PRODUCTS,38
1435849740,288688533,2018-06,MISCELLANEOUS CHEMICAL PRODUCTS,38
1648470919,212621179,2018-07,MISCELLANEOUS CHEMICAL PRODUCTS,38
1900055885,251584966,2018-08,MISCELLANEOUS CHEMICAL PRODUCTS,38
2115336078,215280193,2018-09,MISCELLANEOUS CHEMICAL PRODUCTS,38
2340716900,225380822,2018-10,MISCELLANEOUS CHEMICAL PRODUCTS,38
2543269511,202552611,2018-11,MISCELLANEOUS CHEMICAL PRODUCTS,38
2757015425,213745914,2018-12,MISCELLANEOUS CHEMICAL PRODUCTS,38
192416354,192416354,2019-01,MISCELLANEOUS CHEMICAL PRODUCTS,38
376472600,376472600,2015-01,PLASTICS AND ARTICLES THEREOF,39
740447453,363974853,2015-02,PLASTICS AND ARTICLES THEREOF,39
1196127315,455679862,2015-03,PLASTICS AND ARTICLES THEREOF,39
1641885862,445758547,2015-04,PLASTICS AND ARTICLES THEREOF,39
2073695938,431810076,2015-05,PLASTICS AND ARTICLES THEREOF,39
2484871436,411175498,2015-06,PLASTICS AND ARTICLES THEREOF,39
2908730525,423859089,2015-07,PLASTICS AND ARTICLES THEREOF,39
3322119643,413389118,2015-08,PLASTICS AND ARTICLES THEREOF,39
3708115320,385995677,2015-09,PLASTICS AND ARTICLES THEREOF,39
4112106561,403991241,2015-10,PLASTICS AND ARTICLES THEREOF,39
4498891808,386785247,2015-11,PLASTICS AND ARTICLES THEREOF,39
4908138427,409246619,2015-12,PLASTICS AND ARTICLES THEREOF,39
350092555,350092555,2016-01,PLASTICS AND ARTICLES THEREOF,39
742862351,392769796,2016-02,PLASTICS AND ARTICLES THEREOF,39
1159143462,416281111,2016-03,PLASTICS AND ARTICLES THEREOF,39
1556471349,397327887,2016-04,PLASTICS AND ARTICLES THEREOF,39
1955561839,399090490,2016-05,PLASTICS AND ARTICLES THEREOF,39
2353963254,398401415,2016-06,PLASTICS AND ARTICLES THEREOF,39
2751376918,397413664,2016-07,PLASTICS AND ARTICLES THEREOF,39
3131919437,380542519,2016-08,PLASTICS AND ARTICLES THEREOF,39
3535983890,404064453,2016-09,PLASTICS AND ARTICLES THEREOF,39
3962318827,426334937,2016-10,PLASTICS AND ARTICLES THEREOF,39
